sl_no,district,market,commodity,variety,grade,min_price,max_price,modal_price,price_date
727,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-04-29
667,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-04-30
729,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-04-30
609,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-01
671,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-01
611,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-02
673,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-02
612,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-03
674,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-03
614,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-04
676,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-04
616,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-05
678,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-05
619,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-06
681,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-06
622,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-07
684,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-07
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-08
13,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-08
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-08
13,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-08
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-08
13,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-08
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-08
13,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-08
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-08
13,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-08
9,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
10,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
9,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
10,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
9,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
10,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
9,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
10,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
9,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
10,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
11,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,FAQ,2300,2300,2300,2025-05-09
12,Nalgonda,Devarkonda(Mallepalli),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2300,2300,2300,2025-05-09
732,Karimnagar,Dharmapuri,Paddy(Dhan)(Common),Paddy,FAQ,2320,2320,2320,2025-05-06
733,Karimnagar,Dharmapuri,Paddy(Dhan)(Common),Paddy,FAQ,2320,2320,2320,2025-05-07
744,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-07
746,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-08
747,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-10
749,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-11
751,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-14
752,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-15
755,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-17
757,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-18
759,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-19
762,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-21
763,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-22
764,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-23
766,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-03-24
735,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-03
737,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-04
739,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-05
741,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-06
743,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-07
748,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-11
750,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-12
753,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-16
754,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-17
756,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-18
758,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-19
760,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-20
761,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-21
765,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-24
767,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-25
768,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-26
769,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-27
770,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-28
771,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-29
772,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-04-30
734,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-02
736,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-03
738,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-04
740,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-05
742,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-06
745,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-07
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
13,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,2300,2300,2300,2025-05-09
777,Medak,Dubbak,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-03-27
775,Medak,Dubbak,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-19
776,Medak,Dubbak,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-22
778,Medak,Dubbak,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-04-28
773,Medak,Dubbak,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-05-01
774,Medak,Dubbak,Paddy(Dhan)(Common),I.R. 64,FAQ,2320,2320,2320,2025-05-05
794,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1785,1911,1911,2025-03-24
796,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1916,1959,1916,2025-04-02
792,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1737,2057,2026,2025-04-09
795,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1869,2061,1989,2025-04-10
793,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1739,2069,1889,2025-04-15
790,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1703,2080,2006,2025-04-16
788,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1702,2020,1769,2025-04-19
789,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1703,1956,1771,2025-04-21
784,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1701,2046,1945,2025-04-22
786,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1702,1996,1826,2025-04-23
787,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1702,2001,1910,2025-04-25
791,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1704,1926,1859,2025-04-26
779,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1700,1924,1919,2025-04-28
781,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1701,1916,1729,2025-04-30
780,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1701,1916,1729,2025-05-01
785,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1702,1931,1809,2025-05-02
783,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1701,2026,1729,2025-05-03
782,Mahbubnagar,Gadwal,Paddy(Dhan)(Common),Sona,FAQ,1701,1956,1769,2025-05-05
797,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,1800,2400,2300,2025-03-10
799,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,1800,2500,2300,2025-03-12
798,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,1800,2400,2300,2025-03-21
820,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-03-22
823,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-03-24
825,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-03-25
827,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-03-28
808,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-01
809,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-02
810,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-03
811,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-04
814,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-08
815,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-09
816,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-10
817,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-11
804,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-04-12
805,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-04-15
818,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-21
819,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-22
821,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-23
822,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-24
824,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-25
826,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-04-28
806,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-04-29
807,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-04-30
800,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-05-01
801,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-05-02
802,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-05-03
812,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-05-05
803,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2400,2300,2025-05-06
813,Mahbubnagar,Gadwal(Lezza),Paddy(Dhan)(Common),Paddy,FAQ,2000,2500,2300,2025-05-07
835,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2200,2320,2200,2025-04-19
831,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2100,2320,2320,2025-04-28
832,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2100,2320,2320,2025-04-29
837,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-04-30
830,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2100,2320,2200,2025-05-01
833,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2200,2300,2300,2025-05-03
828,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2100,2300,2200,2025-05-04
829,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2100,2300,2200,2025-05-05
836,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2320,2320,2320,2025-05-06
834,Medak,Gajwel,Paddy(Dhan)(Common),1001,FAQ,2200,2300,2300,2025-05-07
847,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-06
850,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-07
853,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-08
855,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-09
857,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-10
859,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-11
861,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-12
863,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-13
865,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-14
867,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-15
869,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-16
871,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-17
873,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-18
875,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-19
877,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-20
879,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-21
881,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-22
883,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-23
885,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-24
887,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-25
889,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-26
891,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-27
893,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-28
895,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-29
897,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-03-30
838,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-01
840,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-02
842,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-03
845,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-05
846,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-06
849,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-07
852,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-08
854,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-09
856,Karimnagar,Gangadhara,Paddy(Dhan)(Common),I.R. 64,FAQ,2300,2300,2300,2025-04-10
